,sbj_ID,rec_id,msgs,fixations,morph_type,lst_type,target,preview,sentence,boundary_index,sentence_len,boundary_shift,pre_target,post_target,type,TextBlock,adjusted_seq,trial_issue,noshorts_seq,nolongs_seq,cleaned_seq,trial_id,GD_all,FFD_all,GPD_all,FoM_all,GD_noshortfixs,FFD_noshortfixs,GPD_noshortfixs,FoM_noshortfixs,GD_nolongfixs,FFD_nolongfixs,GPD_nolongfixs,FoM_nolongfixs,GD_cleanedfixs,FFD_cleanedfixs,GPD_cleanedfixs,FoM_cleanedfixs,trial_type
99,13,220,"['trial 100 start', 'trial 100 end']","FixationSequence[Fixation[334,548], ..., Fixation[1292,546]]",complex,2,zealous,mjkpvgw,Max was a little X at first when talking to strangers.,16,60,-384.0,Max was a little , at first when talking to strangers.,trial,TextBlock[Max was a little ...],"FixationSequence[Fixation[334,534], ..., Fixation[1292,534]]",N,"FixationSequence[Fixation[334,534], ..., Fixation[1292,534]]","FixationSequence[Fixation[388,534], ..., Fixation[1292,534]]","FixationSequence[Fixation[388,534], ..., Fixation[1292,534]]",100.0,604.0,487.0,604.0,487.0,604.0,487.0,604.0,487.0,604.0,487.0,604.0,487.0,604.0,487.0,604.0,487.0,illegal_nonword
100,13,221,"['trial 101 start', 'trial 101 end']","FixationSequence[Fixation[336,548], ..., Fixation[1352,562]]",complex,3,bandages,bendaggi,There were clean X left on the floor of the hospital.,16,60,-384.0,There were clean , left on the floor of the hospital.,trial,TextBlock[There were clean ...],"FixationSequence[Fixation[336,534], ..., Fixation[1352,534]]",N,"FixationSequence[Fixation[336,534], ..., Fixation[1352,534]]","FixationSequence[Fixation[412,534], ..., Fixation[1352,534]]","FixationSequence[Fixation[412,534], ..., Fixation[1352,534]]",101.0,390.0,224.0,390.0,224.0,390.0,224.0,390.0,224.0,390.0,224.0,390.0,224.0,390.0,224.0,390.0,224.0,cognate
101,13,225,"['trial 102 start', 'trial 102 end']","FixationSequence[Fixation[329,549], ..., Fixation[1567,568]]",simple,4,spinach,gfvtxwb,After a short wait seven X bowls were brought to the table.,24,65,-256.0,After a short wait seven , bowls were brought to the table.,trial,TextBlock[After a short wai...],"FixationSequence[Fixation[329,534], ..., Fixation[1567,534]]",N,"FixationSequence[Fixation[329,534], ..., Fixation[1567,534]]","FixationSequence[Fixation[367,534], ..., Fixation[1567,534]]","FixationSequence[Fixation[367,534], ..., Fixation[1567,534]]",102.0,213.0,213.0,464.0,,213.0,213.0,464.0,,213.0,213.0,464.0,,213.0,213.0,464.0,,illegal_nonword
102,13,226,"['trial 103 start', 'trial 103 end']","FixationSequence[Fixation[338,546], ..., Fixation[1272,544]]",complex,3,nervous,nervoso,With an unexpected X energy she ran faster and faster.,18,60,-352.0,With an unexpected , energy she ran faster and faster.,trial,TextBlock[With an unexpecte...],"FixationSequence[Fixation[338,534], ..., Fixation[1272,534]]",N,"FixationSequence[Fixation[338,534], ..., Fixation[1272,534]]","FixationSequence[Fixation[440,534], ..., Fixation[1272,534]]","FixationSequence[Fixation[440,534], ..., Fixation[1272,534]]",103.0,177.0,177.0,177.0,,177.0,177.0,177.0,,177.0,177.0,177.0,,177.0,177.0,177.0,,cognate
103,13,230,"['trial 104 start', 'trial 104 end']","FixationSequence[Fixation[334,548], ..., Fixation[1730,669]]",complex,4,jealousy,gelosia ,They displayed a certain X over Audrey's sudden freedom.,24,63,-256.0,They displayed a certain , over Audrey's sudden freedom.,trial,TextBlock[They displayed a ...],"FixationSequence[Fixation[334,534], ..., Fixation[1730,534]]",N,"FixationSequence[Fixation[334,534], ..., Fixation[1730,534]]","FixationSequence[Fixation[397,534], ..., Fixation[1730,534]]","FixationSequence[Fixation[397,534], ..., Fixation[1730,534]]",104.0,204.0,204.0,397.0,,204.0,204.0,397.0,,204.0,204.0,397.0,,204.0,204.0,397.0,,cognate
104,13,231,"['trial 105 start', 'trial 105 end']","FixationSequence[Fixation[335,548], ..., Fixation[1727,739]]",simple,4,horror,mgdkzq,Think of it as a typical X film where the monsters end up defeated.,24,72,-256.0,Think of it as a typical , film where the monsters end up defeated.,trial,TextBlock[Think of it as a ...],"FixationSequence[Fixation[335,534], ..., Fixation[1727,534]]",N,"FixationSequence[Fixation[335,534], ..., Fixation[1727,534]]","FixationSequence[Fixation[406,534], ..., Fixation[1727,534]]","FixationSequence[Fixation[406,534], ..., Fixation[1727,534]]",105.0,328.0,196.0,328.0,196.0,328.0,196.0,328.0,196.0,328.0,196.0,328.0,196.0,328.0,196.0,328.0,196.0,illegal_nonword
105,13,232,"['trial 106 start', 'trial 106 end']","FixationSequence[Fixation[308,549], ..., Fixation[2066,863]]",simple,2,molecule,phdtsnfv,For the journey every X will be reused in this sustainable spaceship.,21,76,-304.0,For the journey every , will be reused in this sustainable spaceship.,trial,TextBlock[For the journey e...],"FixationSequence[Fixation[308,534], ..., Fixation[2066,534]]",N,"FixationSequence[Fixation[308,534], ..., Fixation[2066,534]]","FixationSequence[Fixation[308,534], ..., Fixation[2066,534]]","FixationSequence[Fixation[308,534], ..., Fixation[2066,534]]",106.0,221.0,221.0,221.0,,221.0,221.0,221.0,,221.0,221.0,221.0,,221.0,221.0,221.0,,illegal_nonword
106,13,233,"['trial 107 start', 'trial 107 end']","FixationSequence[Fixation[332,548], ..., Fixation[1584,564]]",simple,2,example,ynbhrzv,We must consider the previous X of collaboration between the two labs.,29,76,-176.0,We must consider the previous , of collaboration between the two labs.,trial,TextBlock[We must consider ...],"FixationSequence[Fixation[332,534], ..., Fixation[1584,534]]",N,"FixationSequence[Fixation[332,534], ..., Fixation[1584,534]]","FixationSequence[Fixation[408,534], ..., Fixation[1584,534]]","FixationSequence[Fixation[408,534], ..., Fixation[1584,534]]",107.0,167.0,167.0,167.0,,167.0,167.0,167.0,,167.0,167.0,167.0,,167.0,167.0,167.0,,illegal_nonword
107,13,234,"['trial 108 start', 'trial 108 end']","FixationSequence[Fixation[344,547], ..., Fixation[1769,620]]",simple,1,nostril,nostril,I bought an electric X groomer from the same store.,20,57,-320.0,I bought an electric , groomer from the same store.,trial,TextBlock[I bought an elect...],"FixationSequence[Fixation[344,534], ..., Fixation[1769,534]]",N,"FixationSequence[Fixation[344,534], ..., Fixation[1769,534]]","FixationSequence[Fixation[372,534], ..., Fixation[1769,534]]","FixationSequence[Fixation[372,534], ..., Fixation[1769,534]]",108.0,370.0,209.0,370.0,209.0,370.0,209.0,370.0,209.0,370.0,209.0,370.0,209.0,370.0,209.0,370.0,209.0,identical
108,13,235,"['trial 109 start', 'trial 109 end']","FixationSequence[Fixation[334,548], ..., Fixation[1726,634]]",simple,1,rhythm,rhythm,It has a real X that you can easily dance to.,13,50,-432.0,It has a real , that you can easily dance to.,trial,TextBlock[It has a real rhy...],"FixationSequence[Fixation[334,534], ..., Fixation[1726,534]]",N,"FixationSequence[Fixation[334,534], ..., Fixation[1726,534]]","FixationSequence[Fixation[405,534], ..., Fixation[1726,534]]","FixationSequence[Fixation[405,534], ..., Fixation[1726,534]]",109.0,263.0,263.0,263.0,,263.0,263.0,263.0,,263.0,263.0,263.0,,263.0,263.0,263.0,,identical
109,13,236,"['trial 110 start', 'trial 110 end']","FixationSequence[Fixation[358,546], ..., Fixation[1553,542]]",simple,4,horror,orrore,"We all have interesting X stories we can tell, don't we?",23,61,-272.0,We all have interesting ," stories we can tell, don't we?",trial,TextBlock[We all have inter...],"FixationSequence[Fixation[358,534], ..., Fixation[1553,534]]",N,"FixationSequence[Fixation[358,534], ..., Fixation[1553,534]]","FixationSequence[Fixation[429,534], ..., Fixation[1553,534]]","FixationSequence[Fixation[429,534], ..., Fixation[1553,534]]",110.0,368.0,368.0,368.0,,368.0,368.0,368.0,,368.0,368.0,368.0,,368.0,368.0,368.0,,cognate
110,13,237,"['trial 111 start', 'trial 111 end']","FixationSequence[Fixation[337,549], ..., Fixation[1573,553]]",simple,2,school,zyntdg,With so much X work to do they didn't have time to travel much.,12,68,-448.0,With so much , work to do they didn't have time to travel much.,trial,TextBlock[With so much scho...],"FixationSequence[Fixation[337,534], ..., Fixation[1573,534]]",N,"FixationSequence[Fixation[337,534], ..., Fixation[1573,534]]","FixationSequence[Fixation[396,534], ..., Fixation[1573,534]]","FixationSequence[Fixation[481,534], ..., Fixation[1573,534]]",111.0,386.0,386.0,697.0,,386.0,386.0,697.0,,386.0,386.0,697.0,,386.0,386.0,697.0,,illegal_nonword
111,13,238,"['trial 112 start', 'trial 112 end']","FixationSequence[Fixation[340,541], ..., Fixation[1212,558]]",simple,2,molecule,molecule,Even a solitary X remaining is incredibly unlikely.,15,58,-400.0,Even a solitary , remaining is incredibly unlikely.,trial,TextBlock[Even a solitary m...],"FixationSequence[Fixation[340,534], ..., Fixation[1212,534]]",N,"FixationSequence[Fixation[340,534], ..., Fixation[1354,534]]","FixationSequence[Fixation[349,534], ..., Fixation[1212,534]]","FixationSequence[Fixation[349,534], ..., Fixation[1354,534]]",112.0,182.0,182.0,182.0,,182.0,182.0,182.0,,182.0,182.0,182.0,,182.0,182.0,182.0,,identical
112,13,239,"['trial 113 start', 'trial 113 end']","FixationSequence[Fixation[315,546], ..., Fixation[1293,556]]",complex,2,sanity,sanity,Let's bring some X back into this debate.,16,46,-384.0,Let's bring some , back into this debate.,trial,TextBlock[Let's bring some ...],"FixationSequence[Fixation[315,534], ..., Fixation[1293,534]]",N,"FixationSequence[Fixation[315,534], ..., Fixation[1293,534]]","FixationSequence[Fixation[315,534], ..., Fixation[1293,534]]","FixationSequence[Fixation[315,534], ..., Fixation[1293,534]]",113.0,345.0,186.0,345.0,186.0,345.0,186.0,345.0,186.0,345.0,186.0,345.0,186.0,345.0,186.0,345.0,186.0,identical
113,13,240,"['trial 114 start', 'trial 114 end']","FixationSequence[Fixation[339,543], ..., Fixation[1649,643]]",simple,1,marathon,paratron,The important thing during X training is not to run too quickly.,26,71,-224.0,The important thing during , training is not to run too quickly.,trial,TextBlock[The important thi...],"FixationSequence[Fixation[339,534], ..., Fixation[1649,534]]",N,"FixationSequence[Fixation[339,534], ..., Fixation[1649,534]]","FixationSequence[Fixation[339,534], ..., Fixation[1649,534]]","FixationSequence[Fixation[339,534], ..., Fixation[1649,534]]",114.0,441.0,247.0,441.0,247.0,441.0,247.0,441.0,247.0,441.0,247.0,441.0,247.0,441.0,247.0,441.0,247.0,legal_nonword
114,13,241,"['trial 115 start', 'trial 115 end']","FixationSequence[Fixation[335,546], ..., Fixation[1483,584]]",complex,1,gracious,crapinus,While still sounding X and complimenting his employees he resigned.,20,74,-320.0,While still sounding , and complimenting his employees he resigned.,trial,TextBlock[While still sound...],"FixationSequence[Fixation[335,534], ..., Fixation[1483,534]]",N,"FixationSequence[Fixation[335,534], ..., Fixation[1483,534]]","FixationSequence[Fixation[417,534], ..., Fixation[1483,534]]","FixationSequence[Fixation[417,534], ..., Fixation[1483,534]]",115.0,179.0,179.0,179.0,,179.0,179.0,179.0,,179.0,179.0,179.0,,179.0,179.0,179.0,,legal_nonword
115,13,242,"['trial 116 start', 'trial 116 end']","FixationSequence[Fixation[344,550], ..., Fixation[1927,648]]",simple,3,genius,genio ,He has a certain X matched by his sympathy for all kinds of behaviour.,16,75,-384.0,He has a certain , matched by his sympathy for all kinds of behaviour.,trial,TextBlock[He has a certain ...],"FixationSequence[Fixation[344,534], ..., Fixation[1927,534]]",N,"FixationSequence[Fixation[344,534], ..., Fixation[1765,534]]","FixationSequence[Fixation[344,534], ..., Fixation[1927,534]]","FixationSequence[Fixation[344,534], ..., Fixation[1765,534]]",116.0,174.0,174.0,174.0,,174.0,174.0,174.0,,174.0,174.0,174.0,,174.0,174.0,174.0,,cognate
116,13,243,"['trial 117 start', 'trial 117 end']","FixationSequence[Fixation[335,554], ..., Fixation[1625,582]]",complex,2,zealous,zealous,Some people are more X than others at church.,20,51,-320.0,Some people are more , than others at church.,trial,TextBlock[Some people are m...],"FixationSequence[Fixation[335,534], ..., Fixation[1625,534]]",N,"FixationSequence[Fixation[335,534], ..., Fixation[1625,534]]","FixationSequence[Fixation[395,534], ..., Fixation[1625,534]]","FixationSequence[Fixation[395,534], ..., Fixation[1625,534]]",117.0,391.0,239.0,391.0,239.0,391.0,239.0,391.0,239.0,391.0,239.0,391.0,239.0,391.0,239.0,391.0,239.0,identical
117,13,244,"['trial 118 start', 'trial 118 end']","FixationSequence[Fixation[342,547], ..., Fixation[1273,558]]",complex,4,audible,udibile,It was almost X how excited she was at the news.,13,54,-432.0,It was almost , how excited she was at the news.,trial,TextBlock[It was almost aud...],"FixationSequence[Fixation[342,534], ..., Fixation[1273,534]]",N,"FixationSequence[Fixation[342,534], ..., Fixation[1273,534]]","FixationSequence[Fixation[399,534], ..., Fixation[1273,534]]","FixationSequence[Fixation[399,534], ..., Fixation[1273,534]]",118.0,450.0,328.0,450.0,328.0,450.0,328.0,450.0,328.0,450.0,328.0,450.0,328.0,450.0,328.0,450.0,328.0,cognate
118,13,245,"['trial 119 start', 'trial 119 end']","FixationSequence[Fixation[349,557], ..., Fixation[1746,584]]",complex,4,glorious,gloriosa,We really have X weather today with this sun.,14,52,-416.0,We really have , weather today with this sun.,trial,TextBlock[We really have gl...],"FixationSequence[Fixation[349,534], ..., Fixation[1746,534]]",N,"FixationSequence[Fixation[349,534], ..., Fixation[1071,534]]","FixationSequence[Fixation[349,534], ..., Fixation[1746,534]]","FixationSequence[Fixation[349,534], ..., Fixation[1071,534]]",119.0,350.0,189.0,350.0,189.0,350.0,189.0,350.0,189.0,350.0,189.0,350.0,189.0,350.0,189.0,350.0,189.0,cognate
119,13,249,"['trial 120 start', 'trial 120 end']","FixationSequence[Fixation[331,546], ..., Fixation[1695,690]]",simple,3,parcel,pacco ,There was a large X on her doorstep when she got home.,17,59,-368.0,There was a large , on her doorstep when she got home.,trial,TextBlock[There was a large...],"FixationSequence[Fixation[331,534], ..., Fixation[1695,534]]",N,"FixationSequence[Fixation[331,534], ..., Fixation[1695,534]]","FixationSequence[Fixation[489,534], ..., Fixation[1695,534]]","FixationSequence[Fixation[489,534], ..., Fixation[1695,534]]",120.0,362.0,362.0,362.0,,362.0,362.0,362.0,,362.0,362.0,362.0,,362.0,362.0,362.0,,cognate
120,13,250,"['trial 121 start', 'trial 121 end']","FixationSequence[Fixation[365,552], ..., Fixation[1699,676]]",simple,2,paddle,paddle,We looked for the missing X all day but couldn't find it.,25,62,-240.0,We looked for the missing , all day but couldn't find it.,trial,TextBlock[We looked for the...],"FixationSequence[Fixation[365,534], ..., Fixation[1699,534]]",T_SKIP,"FixationSequence[Fixation[365,534], ..., Fixation[1699,534]]","FixationSequence[Fixation[365,534], ..., Fixation[1699,534]]","FixationSequence[Fixation[365,534], ..., Fixation[1699,534]]",,,,,,,,,,,,,,,,,,identical
121,13,254,"['trial 122 start', 'trial 122 end']","FixationSequence[Fixation[334,549], ..., Fixation[1610,617]]",simple,1,sponge,plande,This type of natural X is exactly what you need to clean your house.,20,73,-320.0,This type of natural , is exactly what you need to clean your house.,trial,TextBlock[This type of natu...],"FixationSequence[Fixation[334,534], ..., Fixation[1610,534]]",N,"FixationSequence[Fixation[334,534], ..., Fixation[1610,534]]","FixationSequence[Fixation[382,534], ..., Fixation[1610,534]]","FixationSequence[Fixation[382,534], ..., Fixation[1610,534]]",122.0,271.0,271.0,271.0,,271.0,271.0,271.0,,271.0,271.0,271.0,,271.0,271.0,271.0,,legal_nonword
122,13,255,"['trial 123 start', 'trial 123 end']","FixationSequence[Fixation[318,553], ..., Fixation[1008,580]]",simple,2,school,school,Linda always disliked X when it was sunny outside.,21,55,-304.0,Linda always disliked , when it was sunny outside.,trial,TextBlock[Linda always disl...],"FixationSequence[Fixation[318,534], ..., Fixation[1008,534]]",N,"FixationSequence[Fixation[318,534], ..., Fixation[1008,534]]","FixationSequence[Fixation[318,534], ..., Fixation[1008,534]]","FixationSequence[Fixation[318,534], ..., Fixation[1008,534]]",123.0,208.0,208.0,208.0,,208.0,208.0,208.0,,208.0,208.0,208.0,,208.0,208.0,208.0,,identical
123,13,256,"['trial 124 start', 'trial 124 end']","FixationSequence[Fixation[341,547], ..., Fixation[1499,578]]",simple,3,mountain,moaprain,After this one there will be another X before the end of our quest.,36,74,-64.0,After this one there will be another , before the end of our quest.,trial,TextBlock[After this one th...],"FixationSequence[Fixation[341,534], ..., Fixation[1499,534]]",N,"FixationSequence[Fixation[341,534], ..., Fixation[1499,534]]","FixationSequence[Fixation[433,534], ..., Fixation[1499,534]]","FixationSequence[Fixation[433,534], ..., Fixation[1499,534]]",124.0,186.0,186.0,186.0,,186.0,186.0,186.0,,186.0,186.0,186.0,,186.0,186.0,186.0,,legal_nonword
124,13,257,"['trial 125 start', 'trial 125 end']","FixationSequence[Fixation[345,547], ..., Fixation[1874,739]]",complex,3,bandages,bagnades,Please change your X every two days for it to heal.,18,58,-352.0,Please change your , every two days for it to heal.,trial,TextBlock[Please change you...],"FixationSequence[Fixation[345,534], ..., Fixation[1874,534]]",N,"FixationSequence[Fixation[345,534], ..., Fixation[1874,534]]","FixationSequence[Fixation[345,534], ..., Fixation[1874,534]]","FixationSequence[Fixation[345,534], ..., Fixation[1874,534]]",125.0,380.0,184.0,380.0,184.0,380.0,184.0,380.0,184.0,380.0,184.0,380.0,184.0,380.0,184.0,380.0,184.0,legal_nonword
125,13,258,"['trial 126 start', 'trial 126 end']","FixationSequence[Fixation[344,549], ..., Fixation[1821,833]]",complex,2,fortress,fortress,She told us about the black X on a hill above all the land.,27,66,-208.0,She told us about the black , on a hill above all the land.,trial,TextBlock[She told us about...],"FixationSequence[Fixation[344,534], ..., Fixation[1821,534]]",N,"FixationSequence[Fixation[344,534], ..., Fixation[1864,534]]","FixationSequence[Fixation[344,534], ..., Fixation[1821,534]]","FixationSequence[Fixation[344,534], ..., Fixation[1864,534]]",126.0,192.0,192.0,192.0,,192.0,192.0,192.0,,192.0,192.0,192.0,,192.0,192.0,192.0,,identical
